collocation;frequency1;frequency2;frequency;doc_freq;Words_in_dict;TF_IDF;TF-RIDF;NOUN_1;ADJF_1;ADJS_1;COMP_1;VERB_1;INFN_1;PRTF_1;GRND_1;NUMR_1;ADVB_1;NPRO_1;PRED_1;PREP_1;CONJ_1;PRCL_1;INTJ_1;None_1;NOUN_2;ADJF_2;ADJS_2;COMP_2;VERB_2;INFN_2;PRTF_2;GRND_2;NUMR_2;ADVB_2;NPRO_2;PRED_2;PREP_2;CONJ_2;PRCL_2;INTJ_2;None_2;MI;MI3;T-score;minimum-sens;log_dice;raw_freq;log_likehood;dice;chi_sq;pmi;jaccard;phi;mi_like;poison_stirling;student_t;Words Class;MY_COMBINATION;ALLA_COMBINATION;collections_kolichestvo;class
вести протокол;123;251;0;0.0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;1.3795577137969567e-06;0;0;0;0;0.00411522633744856;0;0;0;1.0;1;-116169.28980257323;-132925.110137527;1;0
получить звание;734;0;0;0.0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;1.3795577137969567e-06;0;0.047619047619047616;0;0;0.024390243902439025;0;0;0;1.0;1;-116664.04827703051;-133419.8686119843;1;0
одержать победа;0;3;0;0.0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;1.3795577137969567e-06;0;0;0;0;0.015151515151515152;0;0;0;1.0;1;-82921.52031904289;-99776.29234888812;1;0
а также;4199;1378;542;0.9130434782608695;2;21.413629375751118;21.413629362025244;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;6.0853215520380015;24.249619634745745;22.93801884663214;0.1290783519885687;-2.363124514286766;1.3795577137969567e-06;0;0;0;0;0.0024390243902439024;0;0;0;1.0;0;-21472.51779144667;-1649.194914857655;4;1
без доказательство;539;38;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;1.3795577137969567e-06;0;0;0;0;0.024390243902439025;0;0;0;1.0;1;-117158.80675148782;-133914.6270864416;1;0
без подготовка;539;78;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;1.3795577137969567e-06;0;0;0;0;0.024390243902439025;0;0;0;1.0;1;-117653.56522594512;-134409.38556089887;1;0
более тот;1214;4147;53;0.5652173913043478;2;13.132577636670076;10.711934436197158;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.931878172624994;14.387719081751392;6.326096079830564;0.01278032312515071;-5.660365965199448;1.3795577137969567e-06;0;0;0;0;0.0024813895781637717;0;0;0;1.0;1;-42054.47032887021;-19625.41948680609;4;1
большой часть;722;878;32;0.391304347826087;2;13.039530450504575;9.064622213092965;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.19343059980091;15.193430599800909;5.502258838486734;0.03644646924829157;-4.643856189774724;1.3795577137969567e-06;0;0;0;0;0.016129032258064516;0;0;0;1.0;0;-34138.33473755346;-16162.110165605018;4;1
больший частью;277;99;1;0.043478260869565216;0;1.3617278360175928;-0.009406977738234845;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4.724263970094641;4.724263970094641;0.962168388814546;0.0036101083032490976;-7.554588851677638;1.3795577137969567e-06;0;0;0;0;0.016129032258064516;0;0;0;1.0;0;-71443.12371163361;-64483.52117093431;2;0
большой количество;722;567;29;0.391304347826087;2;11.817074470769771;7.619970351612059;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.682283799521611;15.398245789776755;5.280292425368267;0.04016620498614958;-4.474055553234079;2.7591154275939134e-06;0;0.031746031746031744;0;0;0.016129032258064516;0;0;0;1.414213562373095;0;-32950.91439885595;-16327.029657090787;4;1
большой разнообразие;722;7;1;0.043478260869565216;2;1.3617278360175928;-0.009406977738234845;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.164152807278663;7.164152807278663;0.9930277153144702;0.0013850415512465374;-8.509775004326936;2.7591154275939134e-06;0;0.047619047619047616;0;0;0.024390243902439025;0;0;0;1.242177283155446;0;-69167.23472913005;-65143.199136877374;2;1
быть бесполезный;5572;16;0;0.0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;1.3795577137969567e-06;0;0.18181818181818182;0;0;0.1;0;0;0;1.0;1;-118148.32370040243;-134904.14403535618;1;0
быть впереди;5572;1;0;0.0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;0;1.3795577137969567e-06;0;0.18181818181818182;0;0;0.1;0;0;0;1.0;1;-118643.08217485968;-135398.90250981346;1;0
быть действительный;5572;8;0;0.0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;1.3795577137969567e-06;0;0;0;0;0.1;0;0;0;1.0;1;-119137.84064931699;-135893.66098427077;1;0
быть известный;5572;166;4;0.08695652173913043;1;4.242791361414447;1.055249741043292;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.648343782275261;5.648343782275261;1.3619876667540387;0.0007178750897343862;-9.486332252768664;1.3795577137969567e-06;0;0;0;0;0.1;0;0;0;1.0;1;-84405.79574241478;-68276.66947510692;4;0
быть обусловить;5572;22;2;0.08695652173913043;2;2.1213956807072236;-0.037491097279907404;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3.5639515949848883;5.563951594984888;1.2946335305536352;0.0003589375448671931;-10.449664538476192;2.7591154275939134e-06;0;0.18181818181818182;0;0;0.1;0;0;0;1.414213562373095;1;-83713.13387817456;-71245.22032185069;3;1
быть общеизвестный;5572;0;0;0.0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;1.3795577137969567e-06;0;0;0;0;0.1;0;0;0;1.0;1;-119632.5991237743;-136388.41945872805;1;0
быть ответственный;5572;29;0;0.0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;2.7591154275939134e-06;0;0;0;0;0.1;0;0;0;1.414213562373095;1;-120127.35759823161;-136883.17793318536;1;0
быть полезный;5572;123;6;0.2608695652173913;1;3.5014595138036952;-0.33249807070955995;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.665831209004102;7.835756210446414;2.0634958192394377;0.0010768126346015793;-8.890517625874319;1.3795577137969567e-06;0;0;0;0;0.1;0;0;0;1.0;1;-75401.19150729198;-58216.58049447522;4;0
быть пригодный;5572;14;0;0.0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;1.3795577137969567e-06;0;0;0;0;0.1;0;0;0;1.0;1;-120622.1160726889;-137377.93640764267;1;0
быть следствие;5572;42;3;0.13043478260869565;1;2.6538197438937914;-0.08404719628677548;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.2160282915645815;6.385953293006894;1.5456534957794077;0.0005384063173007897;-9.86985084779137;1.3795577137969567e-06;0;0.18181818181818182;0;0;0.1;0;0;0;1.0;1;-80942.4864212137;-66297.63557727773;2;0
быть справедливый;5572;11;0;0.0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;1.3795577137969567e-06;0;0;0;0;0.1;0;0;0;1.0;1;-121116.87454714617;-137872.69488209998;1;0
быть уверенный;5572;9;4;0.08695652173913043;1;4.242791361414447;1.055249741043292;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.8534582121798735;9.853458212179873;1.9654089698842552;0.0007178750897343862;-9.446307931050345;1.3795577137969567e-06;0;0;0;0;0.1;0;0;0;1.0;1;-68078.766085324;-56237.546596646025;2;0
быть удобный;5572;185;5;0.08695652173913043;1;5.303489201768059;1.757944649664167;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.8139298479932358;6.457786037767961;1.6000963984397283;0.0008973438621679827;-9.169173402029173;1.3795577137969567e-06;0;0.18181818181818182;0;0;0.1;0;0;0;1.0;1;-81239.34150588808;-64153.682187962775;3;0
быть характерный;5572;37;0;0.0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;1.3795577137969567e-06;0;0.18181818181818182;0;0;0.1;0;0;0;1.0;1;-121611.63302160348;-138367.45335655726;1;1
быть целесообразный;5572;4;0;0.0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;1.3795577137969567e-06;0;0.18181818181818182;0;0;0.1;0;0;0;1.0;1;-122106.3914960608;-138862.21183101455;1;0
в будущее;27729;30;18;0.391304347826087;2;7.334735878408823;2.5580840743373416;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.971289193575569;12.311139196460193;3.9721457854745528;0.0006491398896462187;-9.59074297480477;1.3795577137969567e-06;0;0.017391304347826087;0;0;0.008771929824561403;0;0;0;1.0;1;-65802.87710282044;-43868.584735213626;4;1
в выражение;27729;1182;61;0.34782608695652173;2;27.976908790564607;26.040184810660367;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.43197780512712874;12.2934524802529;2.0209418706377646;0.00219986295935663;-7.888593552914634;1.3795577137969567e-06;0;0.00784313725490196;0;0;0.003937007874015748;0;0;0;1.0;1;-68573.52455978129;-45187.94066709975;4;1
в дальнейший;27729;131;62;0.5652173913043478;2;15.362637990066881;13.480913837829219;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.6290280965912;15.53742071736495;7.237579501575285;0.002235926286559198;-7.81171132710174;1.3795577137969567e-06;0;0;0;0;0.015151515151515152;0;0;0;1.0;1;-52543.34998736488;-28036.313552580134;4;1
в действительность;27729;18;14;0.2608695652173913;2;8.170072198875289;3.394779260512819;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.345684708357067;11.960394552472275;3.5576299534606393;0.0005048865808359479;-9.952689253491883;2.7591154275939134e-06;0;0;0;0;0.015151515151515152;0;0;0;1.414213562373095;1;-67485.05591597524;-47166.97456492893;3;1
в диапазон;27729;218;34;0.34782608695652173;2;15.593686866872076;11.77202619209992;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.027533304215188;12.202458986715866;4.40077052398318;0.0012261531248873021;-8.682942962068264;1.3795577137969567e-06;0;0;0;0;0.0005959475566150178;0;0;0;1.0;1;-65703.92540792897;-40240.35592252679;4;1
в единица;27729;235;8;0.21739130434782608;2;5.302062653452593;1.0462205178077246;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.16826215882322473;5.831737841176775;-0.3498879695794251;0.0002885066176205417;-10.771283119641005;1.3795577137969567e-06;0;0.0049504950495049506;0;0;0.0024813895781637717;0;0;0;1.0;1;-123095.90844497536;-101590.40675523155;4;1
в итог;27729;36;22;0.30434782608695654;2;11.365855512073393;6.733109547473751;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.99776140493676;12.916624642211355;4.396809546436629;0.0007933931984564896;-9.301548156841795;1.3795577137969567e-06;0;0.0011911852293031567;0;0;0.0005959475566150178;0;0;0;1.0;1;-63428.03642542542;-41064.95337995561;4;1
в область;27729;1245;178;0.6521739130434783;2;33.04331069922028;33.009641154414865;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.9020581917527295;16.853525053685527;9.771949986541806;0.0064192722420570525;-6.346737817927414;1.3795577137969567e-06;0;0.029850746268656716;0;0;0.015151515151515152;0;0;0;1.0;1;-46111.489819420036;-18141.144063434203;4;1
в общий;27729;885;151;0.6956521739130435;2;23.798785857611882;23.70635231280776;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.157125882096494;16.63393536074665;9.533159573880427;0.005445562407587724;-6.566028828790435;1.3795577137969567e-06;0;0.017391304347826087;0;0;0.008771929824561403;0;0;0;1.0;1;-47101.00676833463;-19790.33897829186;4;1
в основное;27729;50;50;0.6521739130434783;1;9.281828848095582;6.660089441716993;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.708254787741775;15.995967167291225;6.800572910220742;0.0018031663601283854;-8.117850855292449;2.7591154275939134e-06;0;0.0023823704586063135;0;0;0.0011926058437686344;0;0;0;1.414213562373095;1;-52444.39829247342;-29355.66948446626;4;0
в особенность;27729;179;8;0.17391304347826086;1;6.0773427575170444;1.8215006218721763;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.22443901047751846;6.224439010477519;0.40749775502582775;0.0002885066176205417;-10.768391118304248;2.7591154275939134e-06;0;0;0;0;0.015151515151515152;0;0;0;1.0;1;-92420.88302862298;-75862.96608345212;4;0
в остальной;27729;231;17;0.30434782608695654;2;8.782706532056713;3.9897640737081868;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9439685875760568;9.118894270076735;1.9799110526982375;0.0006130765624436511;-9.68361389901246;1.3795577137969567e-06;0;0.029850746268656716;0;0;0.015151515151515152;0;0;0;1.0;1;-79854.01777740766;-58546.419477446754;4;1
в отношение;27729;630;28;0.21739130434782608;2;18.557219287084074;14.289230631408937;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.21640169141210022;9.831111535527308;0.737056011422501;0.0010097731616718958;-8.984164118402248;1.3795577137969567e-06;0;0;0;0;0.0024813895781637717;0;0;0;1.0;1;-83713.13387817457;-65143.199136877374;4;1
в покой;27729;0;0;0.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;1.3795577137969567e-06;0;0;0;0;0.0005959475566150178;0;0;0;1.0;1;-122601.14997051805;-139356.97030547186;1;0
в польза;27729;44;35;0.34782608695652173;2;16.052324715897726;12.308109311523499;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.378106186049444;14.636672219939378;5.6315729273897235;0.00126221645208987;-8.63211238604707;1.3795577137969567e-06;0;0;0;0;0.015151515151515152;0;0;0;1.0;1;-57293.03134215493;-34468.17372052499;4;1
в понятие;27729;426;7;0.13043478260869565;2;6.192246069085513;2.124943484676448;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.2190999104264593;4.395609933688749;-3.51359553389111;0.00025244329041797394;-10.973748608381788;1.3795577137969567e-06;0;0;0;0;0.013513513513513514;0;0;0;1.0;1;-125470.74912237038;-105053.71607643261;4;1
в предел;27729;90;38;0.4782608695652174;2;12.172735732655976;8.66186443133412;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.4643292048556855;13.960184231742856;5.605911925647329;0.0013704064336975729;-8.51585542685695;1.3795577137969567e-06;0;0;0;0;0.00411522633744856;0;0;0;1.0;1;-59371.01693487559;-35457.69066943958;4;1
в принцип;27729;289;35;0.34782608695652173;2;16.052324715897726;12.308109311523499;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.6626121221860626;11.921178156075996;4.04738702627782;0.00126221645208987;-8.64478333860652;1.3795577137969567e-06;0;0;0;0;0.043478260869565216;0;0;0;1.0;1;-66792.39405173503;-41559.71185441291;4;1
в противоположность;27729;4;3;0.08695652173913043;2;3.1820935210608354;0.44422658088026856;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.293217288462931;7.463142289905243;1.643707542628355;0.00010818998160770312;-12.17435356628467;1.3795577137969567e-06;0;0;0;0;0.16666666666666666;0;0;0;1.0;1;-81338.29320077955;-67287.15252619232;2;1
в результат;27729;1519;240;0.7391304347826086;2;31.506939513436556;31.50387590378746;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.04623922884821;17.860020420065247;11.741113284687323;0.00865519852861625;-5.9291597594495515;1.3795577137969567e-06;0;0.029850746268656716;0;0;0.015151515151515152;0;0;0;1.0;1;-42747.13219311042;-14842.754233718895;4;1
в смысл;27729;240;13;0.30434782608695654;1;6.716187348043368;1.9743830255648889;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5018039102743486;7.9026833465565325;1.059227370576871;0.00046882325363338024;-10.071101334213111;1.3795577137969567e-06;0;0.18181818181818182;0;0;0.1;0;0;0;1.0;1;-86384.82964024397;-67616.99150916385;3;0
в среднее;27729;31;13;0.34782608695652173;1;5.962292037333441;1.2204877148549613;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.454498195495992;10.855377631778177;3.2766511044160698;0.00046882325363338024;-10.060280229324531;1.3795577137969567e-06;0;0;0;0;0.0024813895781637717;0;0;0;1.0;1;-71344.17201674214;-50630.283886130004;4;0
в течение;27729;49;44;0.4782608695652174;2;14.094746637812184;11.042376702608749;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.552976562263864;15.471839799538458;6.3506680173849315;0.0015867863969129792;-8.302223490758726;1.3795577137969567e-06;0;0;0;0;0.0024813895781637717;0;0;0;1.0;1;-54423.43219030262;-31334.703382295444;4;1
в целое;27729;651;149;0.7391304347826086;2;19.56055828125853;19.46105635507114;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.580909575038301;17.019246615962626;10.16640638448242;0.0053734357531825885;-6.573418448485752;1.3795577137969567e-06;0;0.08333333333333333;0;0;0.043478260869565216;0;0;0;1.0;1;-45913.586429637115;-19295.580503834564;4;1
в частность;27729;260;259;0.7391304347826086;2;34.00123889158362;33.99979160893384;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.702695262399875;20.73631183777298;15.47546402914699;0.009340401745465037;-5.755764034621772;2.7591154275939134e-06;0;0;0;0;0.015151515151515152;0;0;0;1.414213562373095;1;-34534.14151711929;-11214.525421032055;4;1
ввиду это;1;5940;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0.0;0;1.3795577137969567e-06;0;0.07692307692307693;0;0;0.04;0;0;0;1.0;1;-123095.90844497536;-139851.72877992914;1;0
вдвое большой;3;722;1;0.043478260869565216;1;1.3617278360175928;-0.009406977738234845;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.38654522861511;8.38654522861511;0.9970118779919158;0.0013850415512465374;-8.501837184902296;1.3795577137969567e-06;0;0.029850746268656716;0;0;0.015151515151515152;0;0;0;1.0;1;-66495.53896706065;-62834.32625607665;2;0
вдвое хороший;3;405;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;1.3795577137969567e-06;0;0.006134969325153374;0;0;0.003076923076923077;0;0;0;1.0;1;-123590.66691943267;-140346.48725438642;1;0
вдвое маленький;3;264;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;1.3795577137969567e-06;0;0;0;0;0.015151515151515152;0;0;0;1.0;1;-124085.42539388998;-140841.24572884373;3;0
вести запись;123;1092;1;0.043478260869565216;0;1.3617278360175928;-0.009406977738234845;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.4320911099643463;2.4320911099643463;0.8147033261136479;0.0009157509157509158;-9.246740598493144;1.3795577137969567e-06;0;0.047619047619047616;0;0;0.024390243902439025;0;0;0;1.0;1;-87572.24997894149;-76192.80506642367;1;0
весьма вероятно;68;34;1;0.043478260869565216;0;1.3617278360175928;-0.009406977738234845;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;8.292437073722759;8.292437073722759;0.9968104625657014;0.014705882352941176;-5.672425341971495;2.7591154275939134e-06;0;0;0;0;0.015151515151515152;0;0;0;1.0;0;-49772.70253040403;-48321.41100532929;2;0
влиять на;94;8849;66;0.6086956521739131;2;14.229586822397419;12.555759265649524;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5.845869309645993;17.9346575483629;7.982787917313329;0.007458469883602667;-6.082149041353872;1.3795577137969567e-06;0;0;0;0;0.015151515151515152;0;0;0;1.0;1;-35919.46524559973;-16986.707623033846;4;1
вне сравнение;160;421;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;2.7591154275939134e-06;0;0.009900990099009901;0;0;0.004975124378109453;0;0;0;1.414213562373095;1;-124580.18386834727;-141336.00420330104;1;0
в время;27729;1514;278;0.782608695652174;2;29.594581994171723;29.5939019583193;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.2630463704795507;18.500928515926567;13.199749974528649;0.010025604962313823;-5.716862629850521;1.3795577137969567e-06;0;0.02666666666666667;0;0;0.013513513513513514;0;0;0;1.0;1;-39481.72626169226;-11709.283895489352;4;1
возрастать до;30;922;0;0.0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0;0;1.3795577137969567e-06;0;0;0;0;0.015151515151515152;0;0;0;1.0;1;-125074.94234280456;-141830.76267775835;3;1
вообще говорить;135;273;45;0.43478260869565216;2;16.277752620791677;13.299498299333775;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;9.78964311458243;20.77334930724178;6.700624616179592;0.16483516483516483;-2.180572245641821;2.7591154275939134e-06;0;0;0;0;0.015151515151515152;0;0;0;1.0;0;-19889.29067318332;-6596.77965943062;4;1
вопрос время;326;1514;0;0.0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;1.3795577137969567e-06;0;0.02666666666666667;0;0;0.013513513513513514;0;0;0;1.0;0;-125569.70081726185;-142325.52115221563;2;0
вот почему;323;135;5;0.13043478260869565;2;4.423032906489652;0.8774883543857603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;6.377084899366045;11.02094108914077;2.2091655690240963;0.015479876160990712;-5.517275693209582;1.3795577137969567e-06;0;0;0;0;0.0024813895781637717;0;0;0;1.0;0;-41856.56693908728;-32818.978805667335;3;1
весь время;3034;1514;17;0.391304347826087;1;6.927250551830555;2.13430809348203;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.423670737241013;9.59859641974169;2.5861657981321877;0.005603164139749505;-7.063553697641908;1.3795577137969567e-06;0;0.029850746268656716;0;0;0.015151515151515152;0;0;0;1.0;0;-62537.47117140228;-41724.63134589867;4;0
весь ещё;3034;591;18;0.17391304347826086;0;13.67402120441335;8.897369400341868;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2.8632680672411848;11.203118070125809;3.659589507043359;0.005932762030323006;-6.653840278347347;1.3795577137969567e-06;0;0;0;0;0.015151515151515152;0;0;0;1.0;0;-54720.287274976996;-34633.09321201075;3;0
весь кроме;3034;468;4;0.08695652173913043;1;4.242791361414447;1.055249741043292;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1.0299926663930006;5.029992666393;1.0205747237435678;0.0013183915622940012;-8.773963368433558;1.3795577137969567e-06;0;0.029850746268656716;0;0;0.015151515151515152;0;0;0;1.0;0;-83515.23048839165;-67452.07201767807;2;0
